Age,Age_Gap,Has_Own_House,Is_Spouse,Reco_Individual_Insurance,Reco_Policy_Premium,Holding_Policy_Duration,Holding_Policy_Type,Health_Indicator,Response,Reco_Policy_Groups,City_Group,Region_Group
22,0,0,0,1,4242,0,0,1,0,4,0,17
22,23,0,1,0,19230,0,0,4,0,1,2,3
66,0,0,0,1,21318,4,4,4,0,2,1,8
49,0,1,0,1,16276,15,3,2,0,2,0,9
23,33,0,0,0,22563,15,4,1,0,2,0,11
21,0,1,0,1,6150,0,0,1,1,4,2,12
35,1,1,1,0,14784,1,1,1,0,1,3,19
20,0,1,0,1,9604,0,0,5,0,1,4,4
30,0,0,0,1,6852,2,3,3,0,1,4,0
20,15,1,0,0,17136,4,1,1,0,0,4,18
22,0,1,0,1,5536,2,1,4,1,3,2,16
56,0,0,0,1,11620,2,3,4,0,1,0,18
32,0,1,0,1,12480,0,0,1,0,1,1,9
64,0,0,0,1,16856,12,4,1,0,4,0,1
32,0,0,0,1,5540,4,3,1,0,1,4,1
22,0,1,0,1,9562,0,0,3,1,2,0,6
49,0,1,0,1,10416,9,1,3,0,0,3,2
55,7,0,1,0,29696,1,3,4,0,0,0,0
24,0,1,0,1,3918,0,0,2,1,3,4,1
53,0,0,0,1,14904,8,4,4,0,3,0,16
18,30,0,1,0,25584,5,1,1,0,1,4,1
57,0,0,0,1,11856,3,4,2,0,1,4,19
51,0,0,0,1,15132,0,0,1,0,1,3,4
75,0,0,0,1,17696,9,3,3,1,2,1,16
75,0,0,0,1,17304,15,3,4,0,0,0,10
36,0,0,0,1,11880,0,0,1,0,3,2,2
21,0,1,0,1,4856,0,0,1,1,1,0,7
25,0,1,0,1,8890,2,2,3,0,1,1,8
25,0,0,0,1,11412,2,1,2,1,4,3,6
46,0,1,0,1,10448,2,2,2,1,3,2,2
20,0,1,0,1,6800,0,0,1,1,3,3,10
75,0,0,0,1,20864,0,0,2,0,4,2,5
33,42,0,0,0,33558,1,1,1,0,4,0,6
75,0,0,0,1,23940,0,0,2,0,3,4,5
31,0,0,0,1,9310,0,0,2,0,1,0,13
25,0,1,0,1,8372,0,0,1,0,4,2,2
30,7,0,1,0,13955,0,0,4,0,4,0,2
68,0,1,0,1,20256,0,0,1,0,3,3,2
70,5,0,1,0,27636,0,0,1,0,2,0,17
18,36,0,1,0,19782,15,2,3,0,1,1,4
74,1,0,1,0,36812,0,0,1,0,0,0,2
47,4,0,1,0,20460,2,2,4,0,4,4,17
62,0,1,0,1,17836,0,0,1,0,3,2,15
60,0,0,0,1,13512,12,4,1,0,1,2,16
18,0,1,0,1,7956,0,0,3,0,1,0,16
31,0,1,0,1,11430,0,0,1,0,1,0,10
29,2,1,1,0,15478,1,3,4,0,3,2,3
32,0,1,0,1,5530,2,4,3,0,0,4,7
72,0,0,0,1,21998,0,0,4,0,3,4,16
49,0,0,0,1,12804,0,0,2,0,0,1,14
23,0,1,0,1,7872,0,0,2,0,0,3,4
36,7,0,1,0,13524,0,0,4,1,0,0,13
57,0,1,0,1,19080,0,0,3,0,2,3,5
65,10,0,1,0,31968,0,0,3,1,2,0,9
52,0,1,0,1,11160,6,4,4,0,1,3,12
74,1,0,1,0,22383,15,3,1,0,0,3,16
26,2,0,1,0,6708,4,1,1,0,0,4,14
73,1,0,1,0,33642,10,3,2,0,3,0,11
30,28,0,0,0,23001,7,2,2,0,0,3,10
29,0,0,0,1,10584,3,3,3,0,1,0,12
45,0,0,0,1,15696,4,3,1,1,3,0,0
65,0,1,0,1,22916,0,0,1,0,3,2,4
36,0,1,0,1,12348,0,0,2,1,1,3,10
60,0,0,0,1,18360,4,3,2,0,3,2,8
40,0,0,0,1,13310,15,3,1,0,4,2,8
53,0,0,0,1,15860,1,2,2,1,4,2,3
19,0,1,0,1,9268,0,0,1,0,3,4,0
22,49,0,0,0,28182,15,3,1,0,1,0,13
56,13,1,1,0,24038,4,3,2,1,3,0,10
43,0,1,0,1,12798,3,3,2,0,4,0,16
54,0,0,0,1,13112,15,2,3,1,3,2,4
75,0,0,0,1,21012,3,3,2,0,2,2,7
71,0,0,0,1,21204,11,3,3,0,0,2,0
20,0,1,0,1,5640,0,0,4,0,0,4,19
23,1,1,1,0,7246,0,0,3,0,1,2,5
27,2,0,1,0,16605,0,0,1,0,1,1,0
27,0,0,0,1,10560,0,0,1,0,0,3,10
60,0,0,0,1,18592,0,0,3,0,3,0,5
19,0,1,0,1,8124,0,0,1,0,3,2,3
30,0,1,0,1,11628,9,3,1,1,0,0,17
53,0,0,0,1,12300,5,1,1,0,0,4,15
21,0,1,0,1,4224,0,0,3,0,3,1,8
57,0,0,0,1,15930,13,3,1,0,0,4,19
43,0,0,0,1,14760,2,1,1,1,1,0,5
36,3,1,1,0,13851,4,1,4,0,0,4,8
40,0,1,0,1,12960,1,2,3,1,1,3,1
23,0,1,0,1,6250,2,3,2,1,1,1,1
35,0,1,0,1,11016,9,1,1,1,1,0,4
60,7,0,1,0,24234,0,0,5,0,1,0,16
47,0,0,0,1,15432,7,3,2,0,2,0,2
34,0,0,0,1,6130,0,0,1,1,1,0,15
43,0,0,0,1,15624,6,3,1,0,4,4,8
38,0,0,0,1,6972,3,4,2,0,2,4,1
51,0,0,0,1,12340,1,2,1,1,4,4,11
25,0,1,0,1,10352,0,0,1,0,4,0,2
75,0,0,0,1,21658,5,3,1,0,3,0,12
48,0,0,0,1,9328,1,1,5,0,0,4,5
46,0,0,0,1,12720,5,2,1,0,1,2,5
23,0,0,0,1,9440,1,3,1,1,2,2,9
26,0,0,0,1,11592,1,3,2,0,2,3,18
25,0,1,0,1,8624,0,0,1,0,4,0,3
32,0,1,0,1,5990,4,1,3,0,1,2,11
52,0,0,0,1,15488,6,3,1,0,0,0,8
62,0,0,0,1,20370,7,2,1,1,4,4,14
72,0,0,0,1,17640,4,3,1,0,1,0,0
62,0,0,0,1,13684,3,2,4,1,4,2,11
32,0,1,0,1,8160,3,3,1,0,3,4,19
45,0,1,0,1,11408,1,2,2,1,3,4,13
26,0,0,0,1,6570,0,0,4,1,3,1,5
25,0,0,0,1,4760,2,1,1,0,3,0,13
33,0,0,0,1,11480,1,2,1,1,1,3,10
64,1,0,1,0,35225,4,3,4,0,1,0,1
65,10,0,0,0,25116,0,0,3,1,3,2,2
39,19,0,0,0,18760,15,2,1,1,3,4,2
30,0,1,0,1,10944,0,0,1,0,3,0,8
73,2,0,1,0,32130,10,3,2,0,1,1,11
18,53,0,0,0,32051,5,2,1,0,1,0,15
47,0,0,0,1,14784,15,4,2,0,4,2,9
35,0,1,0,1,7524,2,1,3,0,1,1,10
33,0,0,0,1,11616,1,3,4,0,2,1,5
75,0,0,0,1,18004,11,3,3,0,4,0,11
37,0,1,0,1,10440,1,3,2,0,3,4,3
59,0,0,0,1,20430,6,3,1,0,1,0,0
41,0,1,0,1,12294,7,3,4,0,2,0,8
71,0,0,0,1,18976,6,3,1,0,2,0,13
42,0,0,0,1,13660,6,1,2,0,1,1,0
30,0,0,0,1,9024,6,1,1,0,0,3,19
25,0,1,0,1,11124,0,0,3,0,2,3,12
62,0,1,0,1,17472,0,0,1,0,2,0,8
19,0,1,0,1,10318,0,0,1,0,0,0,16
29,5,0,1,0,12544,4,3,1,0,1,2,13
43,4,1,1,0,14288,2,1,5,0,0,4,10
29,0,0,0,1,9142,0,0,1,0,3,3,2
65,1,0,1,0,22579,0,0,2,0,2,1,8
47,0,0,0,1,16302,0,0,2,1,3,3,9
29,0,1,0,1,5120,6,4,1,0,4,0,7
59,0,0,0,1,18620,2,3,1,0,2,3,10
24,0,1,0,1,7164,0,0,1,0,0,3,10
52,0,0,0,1,14432,15,3,4,1,0,0,16
47,0,1,0,1,16900,1,1,4,1,3,3,18
52,0,1,0,1,13684,0,0,3,0,1,3,4
35,4,0,1,0,9676,1,4,2,0,1,0,18
57,0,0,0,1,16770,0,0,5,0,1,4,1
32,0,1,0,1,6760,3,3,1,0,2,3,10
28,0,1,0,1,7560,3,1,1,1,1,2,15
54,3,0,1,0,22792,2,2,1,0,3,0,11
42,0,1,0,1,12826,0,0,2,0,1,0,13
27,0,1,0,1,11880,0,0,1,0,2,1,8
21,29,1,1,0,29106,1,2,1,0,3,2,14
35,0,1,0,1,7416,0,0,1,1,2,4,15
32,1,1,1,0,15657,0,0,2,0,2,0,10
64,0,1,0,1,16632,15,2,2,1,2,4,18
71,1,1,1,0,26670,0,0,4,0,2,1,9
18,0,1,0,1,8750,0,0,3,1,1,4,19
33,0,1,0,1,6510,0,0,1,1,1,3,18
31,0,1,0,1,10800,3,2,3,0,0,4,19
69,0,0,0,1,16302,0,0,1,0,1,0,1
35,0,0,0,1,9716,6,1,1,0,1,1,10
33,14,1,1,0,19619,0,0,2,1,2,3,11
49,0,0,0,1,15860,0,0,1,0,4,0,10
22,0,1,0,1,10080,0,0,3,0,3,2,0
55,1,0,1,0,30336,2,3,2,0,3,2,0
21,0,1,0,1,9114,0,0,3,0,0,2,13
62,0,0,0,1,18600,1,1,1,0,0,2,11
25,0,0,0,1,6950,2,1,1,1,1,1,2
16,52,1,0,0,27612,0,0,1,1,2,0,4
24,0,0,0,1,4840,0,0,4,0,2,2,12
70,0,1,0,1,20704,0,0,1,1,0,0,12
75,0,0,0,1,21348,0,0,3,0,1,0,0
69,0,0,0,1,15888,0,0,1,0,0,0,15
26,0,1,0,1,4232,0,0,1,0,1,2,2
65,0,0,0,1,19424,0,0,1,1,2,4,4
63,0,0,0,1,18090,0,0,4,1,2,0,0
50,0,0,0,1,19684,0,0,1,0,3,0,1
23,0,0,0,1,3318,0,0,3,1,1,4,5
64,0,0,0,1,17024,6,3,2,1,0,4,0
44,5,0,1,0,21775,0,0,2,0,4,0,4
41,0,0,0,1,15444,1,3,2,0,4,0,3
34,0,0,0,1,12200,0,0,4,1,1,0,18
45,0,0,0,1,13486,5,2,3,0,1,0,0
66,0,0,0,1,19712,3,3,1,0,1,4,17
42,1,0,1,0,14771,15,4,3,1,0,0,10
31,0,0,0,1,10080,0,0,3,0,4,0,17
30,4,0,1,0,19260,6,1,1,0,0,1,12
34,0,1,0,1,10818,0,0,3,0,1,0,19
27,0,1,0,1,8148,4,3,1,0,1,2,3
56,19,0,0,0,28182,4,3,4,0,3,0,17
21,0,1,0,1,4086,0,0,1,0,4,4,5
33,0,1,0,1,10044,1,2,2,0,1,1,13
56,3,0,0,0,29808,9,3,1,0,3,0,7
52,0,1,0,1,15136,4,3,4,0,3,0,0
29,5,1,0,0,19628,2,1,1,0,3,0,14
57,0,0,0,1,14806,0,0,5,1,3,4,11
30,0,0,0,1,11088,4,1,3,0,1,0,12
21,27,1,0,0,13372,0,0,1,0,0,3,9
57,0,1,0,1,15106,2,1,1,0,0,2,13
64,1,0,1,0,25480,8,1,2,0,1,4,14
39,0,1,0,1,9240,3,2,1,0,0,1,8
51,0,1,0,1,16588,14,1,3,1,3,0,10
29,0,0,0,1,10272,9,1,4,0,4,1,5
66,0,0,0,1,18930,15,3,2,0,2,0,16
27,0,1,0,1,12492,0,0,1,1,3,0,11
31,0,1,0,1,6912,0,0,1,1,0,4,11
21,0,0,0,1,9408,0,0,2,0,3,2,1
26,0,1,0,1,9424,0,0,2,0,1,2,15
75,0,1,0,1,24586,5,3,1,1,4,0,4
31,0,1,0,1,12870,8,3,2,0,1,0,12
37,0,1,0,1,11520,0,0,1,0,1,2,18
50,0,1,0,1,14366,2,4,5,0,2,0,9
54,0,0,0,1,12440,15,3,1,1,3,0,13
70,1,0,1,0,29040,12,4,2,0,4,0,10
38,0,1,0,1,9002,0,0,3,1,0,3,18
39,0,1,0,1,13354,0,0,1,0,4,3,0
41,0,0,0,1,10192,0,0,2,1,1,3,6
68,0,0,0,1,17472,11,3,1,0,4,0,13
70,0,0,0,1,21528,4,3,1,0,0,0,1
31,0,0,0,1,12540,0,0,1,0,0,3,15
29,0,1,0,1,9226,7,3,4,0,2,1,6
17,32,0,1,0,17085,14,4,5,0,2,1,0
23,0,1,0,1,5048,0,0,1,0,3,2,8
23,0,1,0,1,6750,1,3,1,0,3,3,6
61,5,0,1,0,29900,0,0,1,0,3,1,8
68,0,0,0,1,15314,0,0,1,0,2,3,9
34,0,1,0,1,6660,9,3,1,0,1,2,18
26,0,1,0,1,11844,0,0,1,0,2,2,17
38,0,1,0,1,9472,2,3,1,0,4,4,7
38,0,0,0,1,9392,10,1,1,0,1,0,0
74,1,0,1,0,30340,15,3,2,1,3,2,15
20,0,1,0,1,9310,0,0,3,1,3,4,12
24,0,1,0,1,3726,0,0,2,0,2,3,10
71,0,0,0,1,20094,15,3,1,1,2,3,13
32,0,1,0,1,8778,0,0,4,0,0,2,8
59,0,0,0,1,14400,6,3,1,0,1,0,10
45,0,1,0,1,13260,0,0,1,0,0,1,7
19,0,1,0,1,7340,0,0,2,0,4,4,8
75,0,1,0,1,16268,8,3,3,0,0,4,10
54,0,0,0,1,11466,0,0,3,0,2,1,8
29,31,0,1,0,29880,9,3,1,1,1,0,18
28,0,1,0,1,6760,0,0,4,0,3,4,11
36,18,0,0,0,31710,13,1,5,0,1,0,9
36,0,0,0,1,8246,10,3,1,0,1,0,19
24,0,0,0,1,3756,0,0,2,1,0,0,9
25,0,0,0,1,6400,0,0,1,1,3,3,7
25,0,1,0,1,11322,0,0,2,0,3,4,7
41,0,1,0,1,17136,2,1,1,0,1,1,2
22,32,0,1,0,26656,6,3,1,0,1,2,9
22,0,1,0,1,10260,0,0,1,0,1,3,4
31,0,1,0,1,11872,0,0,2,0,2,0,15
67,0,0,0,1,16796,15,3,1,0,3,0,18
52,0,0,0,1,14712,0,0,1,0,3,1,7
67,0,0,0,1,13872,0,0,1,0,1,1,16
21,0,1,0,1,6900,0,0,4,0,0,3,8
69,0,0,0,1,21536,2,1,3,0,3,4,0
30,0,1,0,1,10992,1,2,4,0,4,3,11
49,1,0,1,0,24642,2,3,1,0,4,0,13
51,0,0,0,1,18508,0,0,2,0,3,1,16
49,0,0,0,1,15816,0,0,1,0,3,1,14
52,0,0,0,1,15936,15,2,2,0,3,2,16
37,0,0,0,1,7464,12,3,4,0,0,0,11
68,0,1,0,1,19440,11,3,3,0,2,0,17
59,0,0,0,1,16576,15,3,2,0,2,2,11
75,0,0,0,1,22202,4,4,4,0,4,0,9
37,0,1,0,1,10818,3,2,1,0,4,2,1
56,0,0,0,1,20460,4,3,3,1,2,3,7
52,0,1,0,1,12080,13,3,2,0,2,4,2
28,0,1,0,1,5384,2,1,2,0,3,2,13
54,0,0,0,1,16104,1,3,1,1,1,0,3
71,1,1,1,0,27731,15,2,1,1,2,0,10
29,0,1,0,1,6290,9,3,4,1,0,4,3
48,0,1,0,1,13512,5,3,1,0,2,0,4
50,7,0,1,0,33744,0,0,2,1,4,0,14
69,0,1,0,1,16042,15,2,1,0,2,1,17
42,0,0,0,1,9044,3,3,1,0,1,3,6
28,0,1,0,1,6700,0,0,1,0,2,4,15
58,0,0,0,1,14472,4,1,1,0,0,4,7
57,10,0,1,0,24729,0,0,1,0,2,0,1
31,0,0,0,1,8610,0,0,3,1,3,4,7
65,0,0,0,1,16560,0,0,2,0,0,1,11
24,0,1,0,1,10080,0,0,3,1,3,0,18
22,0,1,0,1,6350,0,0,1,1,1,3,16
35,0,1,0,1,11628,8,4,1,0,2,0,7
63,0,0,0,1,21060,8,1,1,0,3,1,17
70,5,0,1,0,41040,4,3,4,0,0,0,2
28,0,1,0,1,8592,1,2,1,0,1,4,14
56,0,0,0,1,17498,3,4,1,0,3,4,19
43,0,0,0,1,12400,0,0,2,1,3,2,5
24,0,1,0,1,3990,2,3,3,0,1,0,0
72,1,0,1,0,30492,15,2,1,0,3,0,3
52,0,0,0,1,14196,0,0,3,0,1,2,9
20,35,0,0,0,28128,0,0,1,0,1,0,18
53,0,0,0,1,14560,2,1,3,1,1,4,5
47,2,1,1,0,19104,5,3,1,0,0,2,18
31,2,0,1,0,10180,4,3,2,0,0,3,14
41,1,0,1,0,21536,0,0,1,0,3,3,17
60,2,0,1,0,29424,15,3,2,0,0,0,13
26,0,1,0,1,6560,1,2,1,0,3,0,9
52,0,0,0,1,17134,0,0,1,0,0,1,11
21,0,1,0,1,5144,0,0,3,1,3,3,8
45,0,0,0,1,10128,13,3,2,0,0,3,0
50,1,0,1,0,17802,8,1,1,0,1,4,12
22,45,0,1,0,28576,0,0,1,1,3,1,13
75,0,0,0,1,16828,15,2,1,1,1,4,1
69,0,0,0,1,23154,0,0,2,1,1,2,17
55,0,1,0,1,16996,15,3,4,1,3,0,19
45,0,1,0,1,16608,2,3,1,0,0,0,10
32,0,1,0,1,6880,8,1,1,0,4,1,4
35,0,0,0,1,13024,3,4,2,0,0,2,8
75,0,1,0,1,20604,6,3,2,0,3,2,15
33,3,0,1,0,19635,14,2,2,0,3,4,9
17,38,0,0,0,17388,15,3,2,0,3,2,3
26,0,0,0,1,8848,3,3,1,0,1,2,11
34,0,1,0,1,6250,0,0,2,1,2,0,2
45,5,0,1,0,26416,0,0,1,0,4,0,5
49,0,1,0,1,14208,4,1,2,0,1,2,18
54,0,1,0,1,10880,15,1,2,0,0,2,15
24,0,0,0,1,7980,3,3,2,0,4,0,17
53,0,0,0,1,15400,0,0,2,0,1,0,7
54,5,0,1,0,22172,13,2,3,0,1,2,5
62,13,0,1,0,33630,1,4,4,0,4,0,7
70,5,0,1,0,31068,0,0,1,0,3,2,6
21,0,0,0,1,11056,0,0,5,0,3,4,3
35,0,0,0,1,7332,5,1,1,1,0,2,16
26,0,1,0,1,8064,3,2,4,0,1,0,13
26,0,0,0,1,7440,1,1,2,0,0,4,2
32,0,0,0,1,6140,8,2,5,0,0,3,5
60,3,0,1,0,20044,15,4,1,0,4,3,10
27,0,1,0,1,8832,0,0,3,0,0,4,18
63,0,0,0,1,19320,0,0,1,0,3,1,8
73,0,1,0,1,20094,15,2,3,0,1,0,5
49,0,1,0,1,10592,11,3,1,0,3,0,19
17,56,0,1,0,33868,0,0,3,0,1,3,6
36,0,1,0,1,13552,0,0,1,0,1,2,14
49,0,0,0,1,9568,2,2,1,0,3,2,15
73,2,0,1,0,31620,1,1,5,1,4,3,10
32,0,0,0,1,11052,0,0,5,0,0,4,6
61,0,0,0,1,19620,7,1,5,0,4,2,1
22,0,1,0,1,6690,0,0,1,0,2,3,7
48,0,1,0,1,13948,0,0,4,1,1,1,15
33,0,0,0,1,6420,2,1,3,0,1,1,2
41,0,1,0,1,10576,4,2,1,1,3,2,1
62,0,0,0,1,17280,7,3,2,0,2,0,1
27,0,0,0,1,6510,2,1,3,1,3,4,19
47,0,0,0,1,14260,6,4,2,0,0,0,6
19,0,1,0,1,8400,0,0,1,0,3,2,18
59,0,0,0,1,13728,0,0,1,0,1,0,14
24,0,0,0,1,8946,0,0,1,0,2,2,2
31,0,0,0,1,10496,9,4,4,1,3,0,18
26,7,1,1,0,13419,0,0,1,0,2,0,13
43,0,1,0,1,9424,15,2,3,0,3,0,9
48,0,0,0,1,9040,0,0,1,0,3,4,1
33,0,0,0,1,10768,10,4,4,0,2,0,18
25,0,1,0,1,6320,0,0,3,0,1,0,13
27,0,0,0,1,6924,0,0,4,1,2,4,11
65,0,0,0,1,13944,2,3,1,0,1,0,5
73,0,0,0,1,20544,14,3,3,1,3,2,9
32,13,1,1,0,19588,7,1,3,0,1,2,13
49,5,0,1,0,20394,3,3,3,0,1,2,2
67,0,1,0,1,19584,0,0,1,0,3,0,10
62,4,0,1,0,22657,15,3,1,0,2,0,13
38,0,0,0,1,11760,3,4,1,0,4,4,19
39,0,0,0,1,12564,0,0,5,1,4,0,3
32,0,0,0,1,7854,5,1,2,0,3,3,8
46,0,1,0,1,16484,15,1,3,1,1,2,12
75,0,0,0,1,17400,15,2,4,0,3,2,11
60,0,0,0,1,16458,4,2,4,1,4,4,18
19,0,1,0,1,10010,0,0,1,0,3,2,2
18,0,0,0,1,6312,0,0,1,0,3,1,8
35,0,1,0,1,12258,7,2,1,0,1,0,4
22,0,1,0,1,4134,0,0,1,0,3,3,18
41,0,0,0,1,14020,2,2,2,0,1,0,12
44,0,0,0,1,8092,6,3,5,0,0,4,9
58,2,0,1,0,28848,6,3,1,1,3,0,2
30,0,0,0,1,8512,0,0,1,0,1,1,3
46,0,0,0,1,17706,10,3,1,0,4,0,17
19,0,1,0,1,4296,0,0,2,1,3,1,5
26,0,0,0,1,7824,2,3,3,1,3,2,17
35,0,1,0,1,11124,15,4,1,0,2,3,0
38,0,1,0,1,8652,8,3,1,0,3,1,15
37,0,1,0,1,12150,0,0,1,0,1,2,16
21,0,1,0,1,4386,0,0,2,0,2,3,16
68,0,1,0,1,20352,1,3,1,1,4,4,5
31,0,1,0,1,11682,0,0,3,0,3,0,17
48,0,1,0,1,17160,15,1,1,0,0,3,16
48,0,1,0,1,10944,3,4,1,0,2,0,9
51,0,0,0,1,14080,13,3,3,0,1,0,13
22,0,0,0,1,9488,2,3,1,1,1,2,4
60,0,1,0,1,21056,0,0,1,0,1,0,4
43,0,0,0,1,16488,6,2,5,0,3,3,6
36,0,0,0,1,10494,7,3,1,0,3,4,2
32,0,0,0,1,6240,11,4,5,1,1,1,3
33,0,1,0,1,12006,0,0,3,0,3,3,14
70,0,1,0,1,17248,8,1,1,0,0,3,5
19,0,1,0,1,8160,0,0,3,0,2,4,6
20,0,1,0,1,6330,0,0,1,0,2,3,13
52,0,0,0,1,15176,15,3,1,0,0,4,18
56,0,1,0,1,13100,1,1,1,1,1,2,16
24,0,1,0,1,7240,2,1,1,0,3,3,15
68,0,0,0,1,19550,9,3,1,0,3,3,5
73,1,0,1,0,30078,10,3,1,0,1,4,8
41,0,1,0,1,7672,5,2,1,1,4,4,5
75,0,0,0,1,24092,4,4,1,0,2,0,15
50,0,0,0,1,12564,6,3,4,0,2,0,17
75,0,0,0,1,24228,15,3,1,1,2,0,12
37,0,0,0,1,10242,0,0,5,0,1,2,16
52,0,1,0,1,13360,10,1,1,0,1,0,1
22,0,1,0,1,11200,2,3,1,0,1,1,7
66,2,0,1,0,31632,3,3,5,0,0,0,4
32,0,0,0,1,5820,8,3,1,1,0,4,3
44,0,1,0,1,11412,0,0,2,0,1,2,7
48,1,1,1,0,19676,0,0,1,0,0,4,3
49,0,0,0,1,9168,8,3,1,0,1,2,16
53,0,0,0,1,10494,1,3,2,0,0,2,8
70,0,0,0,1,15704,0,0,1,0,4,2,2
75,0,0,0,1,24662,0,0,2,0,3,0,18
44,0,0,0,1,10448,0,0,4,0,1,1,9
60,0,0,0,1,18690,3,4,1,0,2,0,16
71,1,0,1,0,28492,0,0,2,0,0,0,16
26,0,1,0,1,6540,0,0,3,0,3,3,17
35,0,0,0,1,10840,0,0,3,0,0,2,19
48,0,0,0,1,15860,15,3,2,1,2,0,13
23,0,1,0,1,9646,0,0,4,0,4,0,12
67,0,0,0,1,20570,3,1,2,1,1,1,0
49,0,1,0,1,12510,0,0,3,0,3,2,16
21,0,0,0,1,3510,0,0,1,0,1,0,17
23,0,1,0,1,3990,0,0,2,0,2,2,13
47,2,1,1,0,16808,1,1,3,0,1,3,1
30,23,0,0,0,19629,6,3,4,0,1,0,13
22,22,0,0,0,13386,0,0,1,0,3,3,0
70,0,1,0,1,16884,1,4,3,0,1,1,16
41,0,0,0,1,12060,0,0,4,0,2,2,9
69,1,0,1,0,31660,15,2,1,1,3,0,2
42,0,0,0,1,12958,8,1,2,0,0,4,6
26,0,0,0,1,7020,4,1,3,0,1,2,18
38,0,1,0,1,8208,0,0,1,1,3,3,11
28,0,0,0,1,11790,0,0,1,0,3,2,15
23,0,1,0,1,3804,0,0,1,0,1,0,18
54,0,0,0,1,11484,6,3,1,0,2,0,8
26,24,0,1,0,22246,0,0,2,0,1,2,11
61,0,1,0,1,14688,0,0,5,1,3,0,7
52,0,1,0,1,16390,1,1,1,0,0,0,0
32,0,1,0,1,11808,5,3,1,1,1,3,13
28,0,0,0,1,8162,3,3,1,0,3,0,3
47,0,0,0,1,12540,5,4,2,1,2,0,16
28,0,1,0,1,8442,5,3,3,0,2,0,4
48,0,1,0,1,12460,3,1,2,0,1,1,0
20,39,0,1,0,19622,7,4,1,0,0,3,10
56,0,0,0,1,16248,8,3,1,0,3,0,18
37,0,1,0,1,9590,5,1,1,0,3,0,11
35,0,0,0,1,10768,0,0,1,1,1,1,0
53,2,0,1,0,24141,10,3,4,0,0,2,19
23,0,0,0,1,8036,0,0,1,0,1,4,1
27,0,0,0,1,7500,6,3,5,0,0,0,10
54,0,1,0,1,16744,3,3,1,0,2,2,10
70,4,0,1,0,27014,2,4,1,0,2,0,0
22,0,1,0,1,7596,0,0,2,0,3,3,14
46,0,1,0,1,13020,15,1,5,0,3,0,3
55,4,0,1,0,24505,0,0,1,0,2,0,9
57,4,0,0,0,28236,4,3,1,0,4,0,0
19,34,0,1,0,23104,1,3,1,0,2,0,0
50,0,0,0,1,15652,15,3,4,1,4,2,1
48,0,0,0,1,15048,10,3,1,0,3,3,9
22,0,1,0,1,3732,0,0,1,0,0,4,18
38,3,0,1,0,14532,7,3,1,1,4,0,13
38,0,0,0,1,10544,0,0,5,0,4,0,7
27,0,0,0,1,5530,0,0,1,0,0,2,15
52,0,0,0,1,16488,2,3,1,0,3,0,12
23,0,1,0,1,3798,0,0,1,1,1,1,15
44,0,0,0,1,13464,0,0,2,0,3,3,7
30,0,1,0,1,9114,2,1,3,0,1,3,5
19,0,0,0,1,9870,0,0,1,0,3,2,15
25,0,1,0,1,6720,0,0,1,0,1,2,11
23,0,1,0,1,10176,1,3,1,0,0,4,3
62,0,0,0,1,13310,0,0,1,0,1,2,11
62,4,0,1,0,21403,8,3,2,0,3,0,6
32,0,1,0,1,11640,0,0,1,0,0,2,10
23,2,1,1,0,13608,0,0,4,0,1,0,9
31,0,1,0,1,9128,0,0,4,0,0,0,5
23,0,1,0,1,5960,0,0,3,0,0,0,3
59,0,0,0,1,21360,0,0,1,0,3,0,16
52,0,0,0,1,18592,0,0,1,0,2,0,11
47,0,1,0,1,10656,15,3,1,1,0,0,8
50,0,0,0,1,15744,7,4,5,1,4,0,9
43,0,0,0,1,11840,8,1,1,0,4,3,10
29,0,1,0,1,12024,1,3,1,0,3,2,11
28,0,0,0,1,6930,4,3,3,0,4,0,13
64,0,0,0,1,15288,0,0,1,0,4,4,7
69,0,1,0,1,14872,4,3,1,1,1,1,12
33,0,1,0,1,11214,4,4,1,1,4,4,14
60,0,0,0,1,13530,0,0,1,0,2,2,4
28,8,1,1,0,23020,0,0,5,1,4,2,3
42,0,0,0,1,8988,15,3,4,0,0,0,9
25,0,1,0,1,9702,5,3,1,1,0,4,17
22,0,1,0,1,8244,0,0,2,1,0,1,2
75,0,0,0,1,22202,15,1,1,0,3,2,19
29,3,1,1,0,8805,6,1,2,0,2,0,2
27,0,0,0,1,7620,0,0,1,0,0,1,3
75,0,0,0,1,20774,15,3,2,1,3,3,4
66,0,0,0,1,19140,2,2,1,1,4,3,1
28,1,0,1,0,11760,3,3,5,0,3,4,9
26,0,0,0,1,11700,4,4,4,0,3,3,4
22,0,1,0,1,4254,0,0,4,1,4,2,16
58,0,1,0,1,13464,2,1,3,0,1,2,10
73,0,1,0,1,25308,1,2,2,0,2,0,16
55,8,1,1,0,20160,11,4,1,0,4,2,8
31,0,1,0,1,10592,3,2,1,0,3,3,12
50,0,0,0,1,11196,0,0,1,0,3,2,14
41,2,0,1,0,13708,0,0,4,0,2,1,8
24,0,1,0,1,11184,0,0,2,0,4,0,18
52,0,0,0,1,17030,2,2,1,1,2,3,7
53,0,1,0,1,12342,2,1,1,0,0,2,7
18,33,0,0,0,26166,0,0,5,0,4,4,8
27,0,0,0,1,7518,3,1,4,0,1,4,6
25,0,1,0,1,9730,0,0,4,1,3,0,17
30,45,0,1,0,29568,0,0,2,1,3,2,7
