,Age,Age_Gap,Has_Own_House,Is_Spouse,Reco_Individual_Insurance,Reco_Policy_Premium,Holding_Policy_Duration,Holding_Policy_Type,Health_Indicator,Reco_Policy_Cat,City_Code,Region_Code,Response
16976,22,0,1,0,1,7596,0,0,1,20,6,510,0
16977,53,0,0,0,1,14592,11,1,3,2,2,4181,0
16978,19,0,1,0,1,5088,0,0,3,10,15,1503,0
16979,26,0,1,0,1,7560,1,3,3,11,2,1073,0
16980,62,0,0,0,1,12958,3,1,2,19,16,79,0
16981,75,0,0,0,1,22270,2,3,4,22,2,23,1
16982,60,1,0,1,0,24336,7,4,2,8,1,1121,0
16983,73,2,0,1,0,28944,8,3,1,18,13,626,0
16984,24,0,1,0,1,10432,1,3,1,7,1,1383,0
16985,20,0,1,0,1,7140,0,0,5,1,20,5520,0
16986,58,1,0,1,0,25305,8,1,1,21,26,88,0
16987,60,0,0,0,1,14784,0,0,4,21,22,2,0
16988,24,0,1,0,1,10896,0,0,2,17,10,247,0
16989,69,0,0,0,1,18112,4,4,4,7,4,4882,0
16990,43,0,0,0,1,12980,1,3,1,22,1,244,1
16991,22,0,1,0,1,5900,0,0,1,22,20,3165,0
16992,33,3,0,1,0,16119,0,0,2,4,9,3087,0
16993,53,6,0,1,0,20576,15,3,5,21,2,710,0
16994,26,0,1,0,1,11152,0,0,2,21,2,905,0
16995,75,0,0,0,1,19712,3,4,3,15,17,5124,1
16996,33,11,0,1,0,17868,0,0,1,21,2,1490,0
16997,21,0,1,0,1,7200,0,0,2,18,5,1448,0
16998,59,0,1,0,1,13704,0,0,4,16,16,119,0
16999,63,0,0,0,1,18004,0,0,2,22,2,4276,0
17000,56,0,0,0,1,16944,5,3,2,11,2,2899,0
17001,29,0,0,0,1,4864,2,1,2,10,13,4033,0
17002,75,0,0,0,1,20790,0,0,1,16,3,64,0
17003,74,1,0,1,0,32334,4,4,2,22,2,2152,0
17004,30,0,1,0,1,12420,0,0,1,22,2,632,0
17005,22,0,1,0,1,5648,0,0,1,18,10,147,0
17006,34,1,1,1,0,14040,1,4,4,17,1,3964,0
17007,29,0,1,0,1,7336,3,3,4,1,6,4059,0
17008,65,1,0,1,0,27036,0,0,1,21,8,3943,0
17009,45,0,1,0,1,10208,5,4,3,12,2,2928,1
17010,48,0,1,0,1,13840,4,3,1,21,7,5454,0
17011,37,0,0,0,1,7332,5,1,4,18,11,804,0
17012,45,0,0,0,1,9600,15,3,1,14,2,2975,1
17013,42,0,1,0,1,8862,0,0,2,22,1,1025,0
17014,43,32,1,1,0,31752,0,0,4,18,2,521,0
17015,52,0,0,0,1,15574,7,3,2,18,3,1234,1
17016,29,0,1,0,1,10188,5,1,4,2,16,79,0
17017,29,1,0,1,0,14358,1,2,1,4,27,811,0
17018,63,0,1,0,1,20700,0,0,3,13,1,1377,0
17019,23,0,1,0,1,7512,3,1,1,12,10,120,0
17020,22,0,1,0,1,9776,1,1,2,13,21,3830,0
17021,64,0,0,0,1,15048,15,1,1,13,1,2841,0
17022,47,0,0,0,1,10384,0,0,1,18,1,2396,0
17023,35,0,1,0,1,13794,1,3,4,11,2,859,1
17024,22,0,1,0,1,5184,0,0,1,2,3,2079,0
17025,48,0,0,0,1,9152,0,0,1,19,1,4330,0
17026,69,5,0,1,0,29205,0,0,2,16,1,2567,0
17027,45,0,0,0,1,13980,0,0,5,10,21,5648,1
17028,22,0,1,0,1,6730,2,3,1,22,2,1793,0
17029,40,0,1,0,1,13442,0,0,1,20,3,3075,0
17030,34,0,0,0,1,12096,5,1,1,20,5,3125,1
17031,56,0,0,0,1,12188,12,2,4,13,2,3450,1
17032,39,0,0,0,1,7776,2,1,2,19,18,344,0
17033,50,0,0,0,1,16094,0,0,2,21,9,841,1
17034,52,0,1,0,1,14014,15,3,6,8,1,68,1
17035,48,0,0,0,1,14278,15,3,4,21,1,1084,0
17036,41,0,0,0,1,9016,0,0,1,19,18,3044,0
17037,42,0,0,0,1,10080,0,0,1,1,13,1267,0
17038,33,2,0,1,0,15552,0,0,1,19,11,547,0
17039,25,0,1,0,1,6020,0,0,4,15,10,3138,1
17040,34,0,0,0,1,8656,11,3,1,1,4,179,0
17041,58,0,0,0,1,13684,0,0,3,2,9,2918,0
17042,63,4,0,1,0,22737,14,3,2,18,10,1769,1
17043,24,0,1,0,1,3672,0,0,1,21,25,2389,0
17044,25,0,1,0,1,10290,2,1,3,17,3,3733,0
17045,43,0,0,0,1,9618,0,0,5,18,10,124,0
17046,51,0,0,0,1,11880,8,1,1,16,1,1441,0
17047,38,0,1,0,1,11646,0,0,5,20,11,662,0
17048,47,0,0,0,1,13152,6,3,2,15,1,812,0
17049,22,0,1,0,1,6290,0,0,1,22,1,530,1
17050,27,0,0,0,1,6924,3,3,4,13,18,3525,1
17051,33,0,0,0,1,5520,6,3,1,15,4,3687,1
17052,69,0,0,0,1,18030,15,4,1,5,1,171,0
17053,69,4,0,1,0,28464,7,3,1,21,18,3935,1
17054,47,1,0,1,0,20955,9,2,1,16,18,1951,0
17055,69,1,0,1,0,27328,15,4,2,17,9,1349,0
17056,21,23,1,1,0,11583,5,2,1,15,7,663,0
17057,29,0,1,0,1,7140,0,0,1,18,3,3541,0
17058,26,0,1,0,1,6420,0,0,3,18,4,320,0
17059,58,13,0,1,0,30855,15,4,5,22,1,951,1
17060,75,0,0,0,1,22192,12,2,3,16,1,1357,0
17061,52,0,1,0,1,12800,4,3,1,5,4,1351,1
17062,40,0,0,0,1,8246,8,4,3,22,20,1182,1
17063,45,0,1,0,1,14916,0,0,1,5,1,1973,1
17064,54,0,1,0,1,12924,0,0,4,21,2,419,1
17065,30,0,1,0,1,9280,0,0,2,14,28,3550,1
17066,49,0,1,0,1,11488,5,1,1,19,2,1445,0
17067,48,0,0,0,1,11640,4,3,6,3,2,2513,0
17068,19,0,0,0,1,6730,0,0,1,1,5,1063,0
17069,68,0,1,0,1,15184,15,3,1,21,1,78,1
17070,63,0,1,0,1,18508,0,0,2,18,22,1511,0
17071,28,0,1,0,1,7620,2,1,1,2,17,1058,1
17072,28,0,1,0,1,6756,3,1,2,2,11,98,0
17073,24,32,0,0,0,18048,7,3,2,18,23,91,0
17074,23,0,1,0,1,4218,0,0,4,21,3,2014,0
17075,43,9,1,1,0,19804,11,1,3,19,10,1664,0
17076,64,0,0,0,1,20416,2,1,1,19,1,2870,0
17077,42,0,1,0,1,15936,3,2,1,16,19,3009,1
17078,68,0,0,0,1,14472,0,0,1,17,1,729,0
17079,74,0,0,0,1,20740,8,2,4,20,7,2519,0
17080,16,28,0,0,0,19936,9,3,1,18,22,242,0
17081,50,0,1,0,1,16688,12,2,5,13,21,5173,0
17082,23,28,0,1,0,20940,0,0,1,12,15,1006,0
17083,65,0,0,0,1,20384,0,0,1,20,1,36,0
17084,41,0,1,0,1,11232,2,3,1,18,18,341,0
17085,45,0,0,0,1,10224,0,0,3,21,7,685,1
17086,23,0,0,0,1,10400,0,0,1,9,4,3493,0
17087,38,0,1,0,1,11754,0,0,1,16,1,1489,0
17088,40,26,0,0,0,29610,9,4,7,17,1,207,0
17089,26,0,1,0,1,5016,0,0,3,16,3,721,0
17090,24,0,1,0,1,9660,0,0,4,22,9,3394,0
17091,61,0,1,0,1,16250,15,2,4,7,4,3041,1
17092,42,0,0,0,1,12042,15,3,4,22,2,560,0
17093,43,5,1,1,0,21049,0,0,1,16,1,450,0
17094,56,0,1,0,1,13706,3,2,3,6,4,139,0
17095,27,2,1,1,0,13462,3,2,3,20,13,546,1
17096,69,0,0,0,1,17070,0,0,1,18,3,2205,1
17097,66,3,0,1,0,25228,7,1,1,2,3,896,0
17098,27,0,0,0,1,11412,0,0,1,21,14,1836,1
17099,18,4,1,0,0,9366,0,0,1,7,1,2504,0
17100,57,0,0,0,1,18788,10,2,2,3,2,1171,1
17101,26,1,0,1,0,14873,0,0,3,22,1,583,0
17102,41,0,0,0,1,17304,1,3,3,18,2,3828,0
17103,51,0,1,0,1,13896,0,0,3,11,2,1286,1
17104,23,0,0,0,1,9982,2,3,3,16,8,2865,0
17105,47,0,0,0,1,14472,0,0,1,16,18,1238,0
17106,24,20,0,0,0,19353,1,3,2,22,17,3381,0
17107,49,0,1,0,1,10112,15,1,1,12,1,1329,1
17108,26,0,0,0,1,8960,1,1,1,16,6,272,0
17109,24,0,1,0,1,6680,0,0,1,16,1,926,1
17110,51,0,1,0,1,15840,13,3,5,2,10,778,0
17111,65,0,0,0,1,22338,3,4,4,22,2,1967,0
17112,46,0,1,0,1,16032,4,3,6,16,3,2165,1
17113,22,0,0,0,1,7296,0,0,1,22,4,3023,0
17114,34,0,0,0,1,6860,3,1,1,19,19,1408,0
17115,47,0,0,0,1,15756,2,3,4,4,6,795,0
17116,22,0,1,0,1,6990,0,0,1,20,3,3410,0
17117,62,0,0,0,1,18600,15,2,1,17,6,2620,1
17118,75,0,0,0,1,20800,13,3,3,8,1,1441,1
17119,20,0,0,0,1,9408,0,0,1,21,6,202,0
17120,19,0,1,0,1,5704,0,0,1,7,1,1318,0
17121,46,0,1,0,1,17966,0,0,1,12,2,560,0
17122,36,0,1,0,1,7884,1,3,1,8,4,1367,0
17123,46,5,0,1,0,20272,15,3,7,17,3,862,1
17124,29,0,1,0,1,5780,0,0,1,2,33,390,0
17125,66,3,0,1,0,34217,15,3,1,21,19,2008,0
17126,26,0,0,0,1,10144,0,0,3,21,1,1519,0
17127,23,0,1,0,1,9254,1,2,1,12,1,442,0
17128,22,10,0,1,0,8190,9,2,3,15,16,329,1
17129,55,0,0,0,1,15312,0,0,6,12,3,13,0
17130,39,0,1,0,1,10432,4,1,2,16,15,1540,1
17131,40,0,1,0,1,16200,0,0,2,16,4,1202,1
17132,24,0,0,0,1,8778,0,0,2,12,3,13,0
17133,42,0,0,0,1,17712,0,0,3,22,2,4659,1
17134,28,0,1,0,1,8526,0,0,1,22,6,5731,0
17135,75,0,0,0,1,20224,7,1,1,16,19,1832,0
17136,26,0,0,0,1,4992,0,0,1,4,9,10,0
17137,28,0,0,0,1,11448,0,0,2,1,19,988,0
17138,53,0,0,0,1,13920,0,0,1,20,2,1904,1
17139,38,0,0,0,1,9212,0,0,1,10,11,315,0
17140,23,0,1,0,1,7728,1,2,1,20,6,202,0
17141,25,2,0,1,0,9480,1,1,1,19,19,240,1
17142,48,0,1,0,1,15168,5,3,1,21,7,2588,0
17143,69,0,0,0,1,19074,10,4,2,14,3,4159,0
17144,71,0,0,0,1,21284,0,0,1,16,1,528,0
17145,46,0,0,0,1,11814,15,1,3,2,12,465,0
17146,72,0,0,0,1,22068,3,3,1,18,3,2540,0
17147,19,0,1,0,1,7440,0,0,1,22,11,804,0
17148,33,0,0,0,1,14820,4,1,2,18,3,3036,0
17149,38,0,0,0,1,6912,1,3,1,15,16,2573,1
17150,22,0,1,0,1,7280,0,0,1,17,6,3297,0
17151,65,0,0,0,1,18836,1,2,2,2,3,2205,0
17152,62,0,1,0,1,14136,15,1,1,15,11,1614,0
17153,26,0,1,0,1,10242,0,0,1,17,25,3899,1
17154,73,0,0,0,1,18420,14,1,2,17,1,27,0
17155,44,2,0,1,0,15363,1,1,1,15,11,407,1
17156,28,0,0,0,1,6530,5,2,2,16,3,28,0
17157,65,0,0,0,1,18564,0,0,1,2,3,1208,0
17158,21,0,1,0,1,9478,0,0,1,20,11,662,0
17159,26,0,0,0,1,11034,0,0,6,16,8,349,0
17160,74,0,1,0,1,22440,0,0,1,3,2,3468,0
17161,44,0,1,0,1,14808,0,0,1,22,10,1048,0
17162,46,0,0,0,1,14640,0,0,5,6,4,1172,0
17163,67,0,1,0,1,18180,6,4,2,22,1,4,1
17164,56,0,0,0,1,11580,14,3,4,18,10,393,0
17165,23,0,1,0,1,5384,3,1,1,2,1,318,0
17166,42,0,0,0,1,13060,0,0,1,20,1,2388,0
17167,60,0,0,0,1,15470,2,3,6,18,2,4764,0
17168,31,0,0,0,1,11952,0,0,2,21,5,347,1
17169,27,0,1,0,1,8340,2,1,2,16,10,82,0
17170,56,9,0,1,0,28224,0,0,1,22,1,16,1
17171,75,0,0,0,1,19788,15,2,1,21,23,375,0
17172,24,0,0,0,1,9952,0,0,1,20,4,1703,1
17173,57,1,0,1,0,21280,15,3,2,5,1,609,1
17174,75,0,0,0,1,24624,12,3,1,19,5,113,0
17175,18,26,0,0,0,23328,0,0,1,18,22,331,1
17176,20,0,1,0,1,6370,0,0,2,4,13,1606,0
17177,24,0,1,0,1,8244,0,0,3,18,1,1763,0
17178,58,0,1,0,1,17976,3,3,5,10,20,317,0
17179,34,8,0,1,0,13372,1,3,1,1,8,473,0
17180,23,0,1,0,1,7572,0,0,3,21,12,613,0
17181,69,0,1,0,1,17790,4,3,1,7,1,19,0
17182,53,0,0,0,1,11664,15,1,3,19,19,3199,0
17183,20,0,1,0,1,6460,0,0,1,1,17,188,0
17184,23,0,1,0,1,7536,0,0,1,5,16,1994,0
17185,20,0,1,0,1,6760,0,0,1,17,35,4348,0
17186,34,0,0,0,1,8540,0,0,1,18,4,2984,0
17187,61,0,0,0,1,14036,6,3,2,18,2,1286,1
17188,46,0,0,0,1,11790,3,3,1,6,3,413,0
17189,26,0,1,0,1,7404,6,4,1,19,3,911,1
17190,27,0,1,0,1,9872,1,1,6,16,1,555,0
17191,25,0,0,0,1,8414,0,0,3,20,12,443,0
17192,65,0,0,0,1,19516,9,2,3,13,7,1692,0
17193,20,0,1,0,1,12272,0,0,1,21,8,2799,0
17194,45,0,1,0,1,10816,2,1,1,19,15,2502,1
17195,19,0,1,0,1,9142,0,0,3,16,4,209,1
17196,47,0,0,0,1,13926,2,3,1,18,17,1842,0
17197,35,0,1,0,1,12870,6,1,2,20,2,1838,1
17198,38,0,0,0,1,9648,15,3,1,1,16,2530,0
17199,65,0,1,0,1,15072,0,0,1,22,16,395,1
17200,34,0,1,0,1,7464,1,3,1,17,3,1501,0
17201,42,0,0,0,1,9024,13,2,4,2,5,2367,0
17202,25,0,1,0,1,6790,0,0,4,18,10,124,0
17203,57,0,1,0,1,17880,5,1,3,16,15,1137,0
17204,61,3,0,1,0,20420,0,0,5,17,1,4007,0
17205,56,16,0,1,0,27465,8,1,2,1,19,4971,0
17206,28,1,0,1,0,14851,0,0,2,16,7,1019,1
17207,23,0,1,0,1,7030,0,0,2,8,5,1324,1
17208,67,0,1,0,1,20094,15,3,3,16,1,5,0
17209,34,0,1,0,1,8052,11,1,4,18,1,1965,0
17210,72,0,1,0,1,17134,7,2,3,16,10,782,0
17211,58,0,0,0,1,15120,4,2,2,17,1,62,0
17212,54,0,1,0,1,15072,0,0,1,18,1,4624,0
17213,49,0,0,0,1,13300,0,0,1,18,8,971,0
17214,67,8,0,1,0,37094,3,4,1,21,8,1886,0
17215,23,0,1,0,1,5736,0,0,1,19,1,907,0
17216,46,0,1,0,1,12660,5,1,1,22,9,103,0
17217,32,0,0,0,1,6240,0,0,1,22,2,2250,1
17218,40,0,0,0,1,12600,15,3,1,18,26,2521,0
17219,32,0,0,0,1,6230,0,0,1,3,2,921,0
17220,34,0,1,0,1,5470,2,3,2,1,8,2501,0
17221,31,0,0,0,1,9664,0,0,1,15,2,1366,0
17222,31,0,1,0,1,9030,1,2,2,20,5,4616,1
17223,55,14,0,1,0,32614,0,0,3,10,13,3879,0
17224,50,0,1,0,1,15264,0,0,3,12,10,2743,1
17225,50,0,1,0,1,12552,11,1,1,1,3,1331,0
17226,45,0,0,0,1,13750,5,3,1,16,24,1075,0
17227,39,9,0,1,0,23056,0,0,1,21,15,3721,0
17228,26,0,1,0,1,7644,4,3,2,18,2,2751,0
17229,65,0,1,0,1,16978,0,0,1,20,18,705,0
17230,62,5,0,1,0,32895,15,3,1,19,5,4397,0
17231,31,0,0,0,1,5740,2,1,1,2,18,1449,1
17232,63,1,0,1,0,26432,0,0,1,5,7,1749,0
17233,25,0,1,0,1,5368,2,3,6,21,8,1628,1
17234,62,0,0,0,1,17888,1,3,5,5,1,63,1
17235,28,0,0,0,1,6600,7,3,4,2,3,1484,0
17236,22,1,1,1,0,12289,0,0,1,20,1,508,0
17237,68,0,1,0,1,18000,10,1,2,16,15,3124,0
17238,30,0,1,0,1,9562,3,1,1,18,5,2556,0
17239,38,0,1,0,1,7200,0,0,3,18,23,1,0
17240,43,0,1,0,1,11340,0,0,3,2,3,1145,0
17241,36,13,0,1,0,19035,3,2,1,5,1,156,0
17242,54,3,0,1,0,30432,14,4,4,18,3,3292,0
17243,60,0,0,0,1,12342,0,0,6,17,1,232,0
17244,33,0,1,0,1,11304,0,0,2,18,4,1282,0
17245,28,7,0,1,0,18120,0,0,3,17,21,5372,0
17246,32,0,1,0,1,5910,0,0,1,13,12,427,0
17247,75,0,0,0,1,23180,10,4,5,22,1,5785,0
17248,32,7,0,1,0,19238,11,3,5,3,2,302,0
17249,44,0,0,0,1,13640,1,4,2,22,9,740,1
17250,34,0,1,0,1,12348,1,2,1,20,12,3115,0
17251,50,0,1,0,1,15136,0,0,1,18,1,2807,0
17252,31,6,1,1,0,16707,0,0,4,22,15,1516,0
17253,25,1,1,1,0,12969,2,1,1,22,2,47,1
17254,24,37,0,0,0,20899,0,0,1,18,2,2708,0
17255,71,0,1,0,1,21312,3,1,3,19,6,2994,0
17256,64,1,0,0,0,23898,0,0,1,2,19,3234,0
17257,64,0,0,0,1,17790,0,0,1,6,3,1208,0
17258,58,0,1,0,1,18870,1,4,2,5,1,3688,1
17259,68,2,0,1,0,30189,0,0,2,21,1,2157,0
17260,42,0,0,0,1,15216,0,0,1,21,1,1657,0
17261,28,0,1,0,1,6730,0,0,2,16,33,657,0
17262,25,0,1,0,1,8582,0,0,2,6,13,44,1
17263,55,0,0,0,1,14280,2,3,4,22,6,122,0
17264,51,0,0,0,1,16240,0,0,6,2,16,593,0
17265,47,0,0,0,1,13970,8,3,1,10,4,2693,1
17266,41,0,0,0,1,9840,6,3,1,14,10,1410,1
17267,25,4,1,0,0,18333,5,1,1,21,5,280,0
17268,25,0,1,0,1,7716,1,2,2,20,7,3183,0
17269,25,0,1,0,1,7020,0,0,3,15,9,4345,1
17270,21,0,1,0,1,8736,0,0,1,15,16,1262,0
17271,35,26,0,0,0,19219,0,0,3,16,3,1771,0
17272,23,7,1,1,0,12192,0,0,2,19,18,705,1
17273,32,0,1,0,1,11700,0,0,2,22,2,2417,0
17274,45,0,0,0,1,10512,4,2,1,21,2,1744,0
17275,30,0,1,0,1,9464,0,0,1,17,11,694,0
17276,66,0,0,0,1,19500,15,4,2,17,2,440,0
17277,24,0,1,0,1,4194,0,0,1,9,3,679,0
17278,49,0,1,0,1,12816,0,0,5,18,10,147,0
17279,34,5,0,1,0,22140,3,2,1,20,21,3439,0
17280,28,34,1,1,0,26163,3,4,2,17,3,1046,0
17281,23,0,1,0,1,6500,1,2,1,22,1,1489,0
17282,18,28,0,0,0,21788,2,3,2,15,16,1551,0
17283,31,0,1,0,1,10656,6,2,1,17,9,1611,1
17284,32,0,1,0,1,8498,0,0,1,18,33,475,0
17285,48,0,1,0,1,13948,0,0,1,2,17,930,0
17286,20,0,1,0,1,4338,0,0,2,20,5,441,0
17287,21,0,1,0,1,9912,0,0,1,18,14,753,0
17288,24,0,1,0,1,6150,3,3,3,16,4,151,0
17289,53,0,0,0,1,10368,1,3,1,12,12,465,0
17290,22,0,0,0,1,9936,0,0,2,20,16,1262,0
17291,61,0,1,0,1,16240,1,4,4,22,8,924,0
17292,23,0,1,0,1,4952,2,3,2,21,20,701,0
17293,24,0,1,0,1,10224,0,0,1,2,9,1927,0
17294,75,0,1,0,1,18570,15,3,1,14,2,2257,0
17295,64,5,0,1,0,26118,4,4,2,10,9,877,0
17296,34,0,0,0,1,7596,0,0,1,7,1,879,0
17297,75,0,0,0,1,24662,1,3,1,19,1,269,0
17298,46,0,0,0,1,13222,4,2,1,12,3,2536,1
17299,48,0,0,0,1,16796,7,4,6,22,2,1777,0
17300,69,0,0,0,1,14638,7,3,1,20,23,177,0
17301,30,0,0,0,1,8832,0,0,1,2,6,1748,0
17302,32,13,1,0,0,27148,2,1,1,22,3,2028,1
17303,53,0,0,0,1,14534,0,0,4,15,8,1886,0
17304,71,0,0,0,1,17550,9,2,2,10,6,114,0
17305,19,0,1,0,1,7548,0,0,3,15,29,501,0
17306,75,0,0,0,1,24320,8,4,6,22,2,1512,1
17307,29,0,1,0,1,6400,9,3,1,18,4,1794,0
17308,27,0,1,0,1,8764,5,2,1,19,17,160,0
17309,56,0,0,0,1,15820,3,1,2,1,19,3685,0
17310,27,0,1,0,1,7212,0,0,1,20,1,1605,0
17311,24,0,1,0,1,3828,2,3,1,18,2,2853,0
17312,36,0,0,0,1,12680,0,0,1,19,7,625,1
17313,74,0,1,0,1,23148,6,2,1,14,1,2578,0
17314,26,0,1,0,1,6760,3,3,5,20,1,906,0
17315,16,16,1,1,0,12524,0,0,2,21,9,2714,0
17316,23,0,0,0,1,9120,0,0,2,1,8,3734,0
17317,48,0,0,0,1,15886,0,0,3,21,8,2648,1
17318,56,0,1,0,1,16212,0,0,1,12,17,3572,0
17319,24,0,0,0,1,6900,0,0,2,21,7,1198,1
17320,59,0,0,0,1,16520,6,3,4,21,7,1429,0
17321,26,0,1,0,1,8076,1,1,1,4,7,693,0
17322,55,0,0,0,1,16716,1,3,1,16,17,1296,0
17323,68,4,0,1,0,27830,2,3,1,18,1,604,1
17324,66,0,0,0,1,18560,0,0,3,18,7,3060,0
17325,31,2,1,1,0,18780,0,0,2,18,10,2520,0
17326,27,0,0,0,1,6588,2,2,1,13,2,2299,1
17327,74,0,0,0,1,17276,0,0,2,19,1,2584,0
17328,25,0,1,0,1,12438,3,3,2,16,30,5342,0
17329,39,0,0,0,1,12280,0,0,4,11,2,1627,0
17330,56,0,0,0,1,19020,11,3,1,21,2,1673,1
17331,62,0,0,0,1,12792,15,3,3,12,17,1842,0
17332,41,20,1,0,0,24660,10,2,6,15,7,663,0
17333,20,0,1,0,1,8844,0,0,5,16,1,3523,0
17334,54,0,0,0,1,15574,15,3,1,3,2,419,1
17335,40,0,0,0,1,14168,6,3,1,21,10,193,0
17336,61,0,0,0,1,16464,15,3,2,21,35,1468,0
17337,61,0,0,0,1,21248,2,3,1,18,1,1527,1
17338,43,29,0,1,0,34272,15,3,1,18,2,1451,0
17339,62,0,0,0,1,12892,5,3,1,21,6,1411,1
17340,56,5,0,1,0,29616,0,0,4,21,15,3721,0
17341,52,0,0,0,1,12560,0,0,1,12,3,748,0
17342,48,0,0,0,1,12520,0,0,2,11,2,1892,0
17343,23,0,1,0,1,3948,0,0,1,22,2,489,0
17344,64,0,0,0,1,18432,0,0,2,11,2,2844,0
17345,25,0,0,0,1,12438,3,3,1,22,2,3004,1
17346,49,0,0,0,1,14718,0,0,1,22,1,3847,0
17347,41,0,1,0,1,9296,12,3,2,1,24,2279,0
17348,65,0,1,0,1,19470,6,1,1,16,1,3074,0
17349,56,0,0,0,1,11280,13,3,2,21,4,728,0
17350,62,0,0,0,1,17276,15,4,2,22,2,1934,1
17351,70,0,0,0,1,21600,6,4,1,17,4,4445,1
17352,25,0,1,0,1,10688,0,0,1,18,2,3336,0
17353,23,0,0,0,1,9240,0,0,3,16,4,4095,1
17354,75,0,0,0,1,22212,0,0,2,10,26,2156,0
17355,75,0,0,0,1,16140,15,3,1,1,6,4059,0
17356,57,0,0,0,1,15240,15,1,1,16,1,2416,0
17357,41,0,0,0,1,10530,10,3,2,2,3,1425,0
17358,30,2,0,1,0,13798,1,3,1,15,2,2672,0
17359,70,0,0,0,1,21960,9,1,1,12,3,775,0
17360,22,0,1,0,1,10192,0,0,1,4,20,1420,0
17361,72,0,0,0,1,18810,0,0,2,19,1,2147,0
17362,45,0,0,0,1,13052,7,3,1,1,8,2212,0
17363,58,0,0,0,1,16032,0,0,1,9,5,788,0
17364,65,5,1,1,0,25074,0,0,2,10,26,452,1
17365,29,0,1,0,1,10008,6,2,3,13,3,3038,0
17366,68,7,0,1,0,32022,3,4,4,17,1,4901,1
17367,40,0,0,0,1,14520,1,3,3,17,3,3564,0
17368,55,0,0,0,1,16614,15,2,2,17,2,2512,0
17369,40,0,0,0,1,15158,12,3,4,22,2,884,0
17370,75,0,0,0,1,18784,15,2,2,20,13,3442,0
17371,19,0,1,0,1,5880,0,0,8,1,32,1361,0
17372,19,38,0,0,0,26640,2,2,1,17,10,532,1
17373,55,4,0,1,0,24852,15,1,4,19,1,1693,0
17374,58,0,0,0,1,16588,0,0,3,22,8,2571,0
17375,56,2,0,1,0,23049,5,1,1,1,19,4971,0
17376,39,0,0,0,1,10656,6,4,3,22,2,654,1
17377,48,0,0,0,1,13266,1,3,4,8,1,923,0
17378,61,0,0,0,1,13288,15,3,1,6,3,1213,0
17379,20,0,1,0,1,3984,0,0,2,2,7,3677,1
17380,26,0,1,0,1,8292,0,0,3,16,5,1688,0
17381,53,4,0,1,0,32928,6,4,1,22,1,46,1
17382,52,0,0,0,1,15990,3,3,5,14,2,2492,0
17383,69,0,0,0,1,20332,7,1,1,19,18,1773,0
17384,65,7,0,1,0,25312,15,3,2,18,22,2638,0
17385,26,0,1,0,1,9792,0,0,2,17,11,3591,1
17386,39,0,0,0,1,10890,9,3,7,22,1,216,0
17387,54,0,0,0,1,17052,0,0,1,1,19,1231,0
17388,46,0,0,0,1,13618,10,3,2,6,17,4341,1
17389,44,0,0,0,1,8512,0,0,1,20,7,1797,0
17390,33,0,0,0,1,6432,10,1,3,1,7,685,0
17391,29,0,0,0,1,6630,0,0,2,19,32,2135,1
17392,38,0,0,0,1,10602,3,2,1,13,21,5567,0
17393,26,0,1,0,1,10464,0,0,2,20,1,894,0
17394,32,0,1,0,1,12740,0,0,1,3,2,1407,0
17395,60,3,0,1,0,25079,3,3,2,22,2,2329,0
17396,23,0,1,0,1,4984,0,0,1,2,7,2262,0
17397,28,0,0,0,1,8076,3,1,1,17,6,253,0
17398,70,5,0,1,0,30940,0,0,1,18,2,1490,0
17399,53,0,0,0,1,19656,3,1,1,5,1,3739,0
17400,20,0,0,0,1,5136,0,0,1,21,22,242,0
17401,52,0,0,0,1,12496,15,3,1,15,2,2166,1
17402,24,0,0,0,1,7812,0,0,1,7,11,2340,0
17403,69,3,0,1,0,26432,7,3,2,8,1,1877,0
17404,30,3,1,1,0,13776,0,0,2,1,17,1463,0
17405,50,0,1,0,1,17088,0,0,4,22,1,1961,1
17406,48,0,1,0,1,16172,0,0,3,12,10,147,1
17407,27,0,1,0,1,5120,0,0,1,20,9,3757,0
17408,54,0,1,0,1,15054,1,3,1,16,20,522,0
17409,75,0,0,0,1,19068,0,0,1,20,4,1596,0
17410,30,0,0,0,1,6150,3,2,1,5,4,481,0
17411,44,14,1,1,0,29036,6,2,3,22,15,885,0
17412,59,0,0,0,1,17780,14,1,1,19,12,84,0
17413,75,0,0,0,1,17612,15,3,1,15,1,1436,0
17414,23,0,1,0,1,8694,0,0,4,2,9,671,0
17415,56,0,0,0,1,17730,0,0,1,22,3,1091,0
17416,49,4,0,0,0,28627,3,3,1,21,22,2354,0
17417,29,0,0,0,1,11988,1,2,1,22,29,3089,0
17418,33,0,0,0,1,6180,2,3,2,16,3,2536,0
17419,49,0,0,0,1,13024,9,3,1,18,2,286,0
17420,46,10,0,1,0,30528,6,3,2,2,10,2061,0
17421,40,15,0,0,0,25701,0,0,2,16,3,245,0
17422,45,0,0,0,1,14424,0,0,1,18,1,3050,0
17423,56,0,1,0,1,16380,1,1,1,2,9,671,0
17424,25,0,1,0,1,7452,0,0,1,21,6,830,0
17425,25,0,1,0,1,7584,0,0,2,2,29,1168,0
17426,41,0,0,0,1,14472,7,3,1,18,3,2265,0
17427,35,2,0,1,0,21436,3,1,4,6,12,138,0
17428,27,0,0,0,1,5008,4,1,4,18,1,461,0
